id,address_id,transaction_id,received,sent
103441893,54917328,22704143,3979000,0
103441893,54917328,22704143,3979000,0
103442135,49435649,22704196,0,2e+06
103442135,49435649,22704196,0,2e+06
103442136,54911197,22704196,0,1199000
103442136,54911197,22704196,0,1199000
103442137,50672214,22704196,0,2e+06
103442137,50672214,22704196,0,2e+06
103442138,50672271,22704196,0,2e+06
103442138,50672271,22704196,0,2e+06
103442139,49435649,22704196,0,2e+06
103442139,49435649,22704196,0,2e+06
103442140,54899947,22704196,0,1990000
103442140,54899947,22704196,0,1990000
103442141,54898663,22704196,0,1983000
103442141,54898663,22704196,0,1983000
103442142,54911203,22704196,12011000,0
103442142,54911203,22704196,12011000,0
103442143,54917445,22704196,1141000,0
103442143,54917445,22704196,1141000,0
103443171,54917263,22704436,0,3971000
103443171,54917263,22704436,0,3971000
103443172,54917943,22704436,1961000,0
103443172,54917943,22704436,1961000,0
103443173,52034728,22704436,2e+06,0
103443173,52034728,22704436,2e+06,0
103443317,54916974,22704483,0,1103000
103443318,54916896,22704483,5500,0
103443319,54918038,22704483,1087500,0
103443472,54917445,22704534,0,1141000
103443473,54898468,22704534,5500,0
103443474,54918140,22704534,1125500,0
103443708,54898468,22704586,0,1329000
103443708,54898468,22704586,0,1329000
103443709,54916477,22704586,0,1878361
103443709,54916477,22704586,0,1878361
103443710,54918251,22704586,2197361,0
103443710,54918251,22704586,2197361,0
103443711,52090595,22704586,1e+06,0
103443711,52090595,22704586,1e+06,0
103445328,54917328,22704942,0,3979000
103445328,54917328,22704942,0,3979000
103445329,54919061,22704942,1969000,0
103445329,54919061,22704942,1969000,0
103445330,52090595,22704942,2e+06,0
103445330,52090595,22704942,2e+06,0
103445337,54918038,22704945,0,1087500
103445338,54917263,22704945,5500,0
103445339,54919068,22704945,1072000,0
103446700,54918140,22705270,0,1125500
103446701,54919738,22705270,1110000,0
103446702,54919061,22705270,5500,0
103446778,54919068,22705296,0,1072000
103446779,54919790,22705296,1056500,0
103446780,54917328,22705296,5500,0
103446832,54919061,22705305,0,1969000
103446832,54919061,22705305,0,1969000
103446833,54917943,22705305,0,1961000
103446833,54917943,22705305,0,1961000
103446834,52090595,22705305,2e+06,0
103446834,52090595,22705305,2e+06,0
103446835,54919816,22705305,1920000,0
103446835,54919816,22705305,1920000,0
103448034,54911594,22705553,0,72430000
103448034,54911594,22705553,0,72430000
103448035,54920367,22705553,69420000,0
103448035,54920367,22705553,69420000,0
103448036,50727409,22705553,3e+06,0
103448036,50727409,22705553,3e+06,0
103448037,54916393,22705554,0,10983000
103448037,54916393,22705554,0,10983000
103448038,54920369,22705554,7973000,0
103448038,54920369,22705554,7973000,0
103448039,50303368,22705554,3e+06,0
103448039,50303368,22705554,3e+06,0
103448087,54919738,22705570,0,1110000
103448088,54916393,22705570,5500,0
103448089,54920402,22705570,1094500,0
103448090,54919790,22705571,0,1056500
103448091,54919816,22705571,5500,0
103448092,54920404,22705571,1041000,0
103448499,54919816,22705610,0,1920000
103448499,54919816,22705610,0,1920000
103448500,54918251,22705610,0,2197361
103448500,54918251,22705610,0,2197361
103448501,49604329,22705610,3e+06,0
103448501,49604329,22705610,3e+06,0
103448502,54920720,22705610,1107361,0
103448502,54920720,22705610,1107361,0
103450089,54920369,22705971,0,7973000
103450089,54920369,22705971,0,7973000
103450090,54921600,22705971,5963000,0
103450090,54921600,22705971,5963000,0
103450091,50672271,22705971,2e+06,0
103450091,50672271,22705971,2e+06,0
103450140,54916396,22705988,0,8004000
103450140,54916396,22705988,0,8004000
103450141,49604329,22705988,2e+06,0
103450141,49604329,22705988,2e+06,0
103450142,54921635,22705988,5994000,0
103450142,54921635,22705988,5994000,0
103450182,54911203,22706002,0,12011000
103450182,54911203,22706002,0,12011000
103450183,54921662,22706002,11001000,0
103450183,54921662,22706002,11001000,0
103450184,50303732,22706002,1e+06,0
103450184,50303732,22706002,1e+06,0
103450200,54920404,22706008,0,1041000
103450201,54921674,22706008,1025500,0
103450202,54911594,22706008,5500,0
103450386,54906563,22706050,0,1294000
103450386,54906563,22706050,0,1294000
103450387,50672214,22706050,0,2e+06
103450387,50672214,22706050,0,2e+06
103450388,54921762,22706050,1150000,0
103450388,54921762,22706050,1150000,0
103450389,54920369,22706050,2134000,0
103450389,54920369,22706050,2134000,0
103450551,54914984,22706081,0,1661000
103450551,54914984,22706081,0,1661000
103450552,50303732,22706081,0,2e+06
103450552,50303732,22706081,0,2e+06
103450553,50303732,22706081,0,3e+06
103450553,50303732,22706081,0,3e+06
103450554,54921829,22706081,1315000,0
103450554,54921829,22706081,1315000,0
103450555,54916396,22706081,5336000,0
103450555,54916396,22706081,5336000,0
103451446,54921600,22706267,0,5963000
103451446,54921600,22706267,0,5963000
103451447,54922376,22706267,2953000,0
103451447,54922376,22706267,2953000,0
103451448,50989805,22706267,3e+06,0
103451448,50989805,22706267,3e+06,0
103451452,54921674,22706269,0,1025500
103451452,54921674,22706269,0,1025500
103451453,54922380,22706269,1010000,0
103451453,54922380,22706269,1010000,0
103451454,54911203,22706269,5500,0
103451454,54911203,22706269,5500,0
103451528,54920402,22706293,0,1094500
103451529,54921600,22706293,5500,0
103451530,54922429,22706293,1079000,0
103452728,54922429,22706524,0,1079000
103452729,54920720,22706524,5500,0
103452730,54922995,22706524,1063500,0
103452734,54920720,22706526,0,1107361
103452734,54920720,22706526,0,1107361
103452735,54922376,22706526,0,2953000
103452735,54922376,22706526,0,2953000
103452736,50989805,22706526,3e+06,0
103452736,50989805,22706526,3e+06,0
103452737,54922999,22706526,1050361,0
103452737,54922999,22706526,1050361,0
103453326,54921635,22706639,0,5994000
103453326,54921635,22706639,0,5994000
103453327,50989805,22706639,3e+06,0
103453327,50989805,22706639,3e+06,0
103453328,54923387,22706639,2984000,0
103453328,54923387,22706639,2984000,0
103453511,54922995,22706666,0,1063500
103453512,54923461,22706666,1048000,0
103453513,54921635,22706666,5500,0
103454693,54923387,22706969,0,2984000
103454693,54923387,22706969,0,2984000
103454694,54922999,22706969,0,1050361
103454694,54922999,22706969,0,1050361
103454695,54924123,22706969,1024361,0
103454695,54924123,22706969,1024361,0
103454696,49435649,22706969,3e+06,0
103454696,49435649,22706969,3e+06,0
103454710,49604329,22706973,0,3e+06
103454710,49604329,22706973,0,3e+06
103454711,52090595,22706973,0,1e+06
103454711,52090595,22706973,0,1e+06
103454712,50672271,22706973,0,3e+06
103454712,50672271,22706973,0,3e+06
103454713,54924131,22706973,1123000,0
103454713,54924131,22706973,1123000,0
103454714,54923387,22706973,5867000,0
103454714,54923387,22706973,5867000,0
103455198,54920369,22707065,0,2134000
103455198,54920369,22707065,0,2134000
103455199,50672271,22707065,1e+06,0
103455199,50672271,22707065,1e+06,0
103455200,54924424,22707065,1124000,0
103455200,54924424,22707065,1124000,0
103456096,54923461,22707279,0,1048000
103456097,54924870,22707279,1032500,0
103456098,54920369,22707279,5500,0
103456141,50989805,22707294,0,3e+06
103456141,50989805,22707294,0,3e+06
103456142,54924900,22707294,1661000,0
103456142,54924900,22707294,1661000,0
103456143,54924424,22707294,1329000,0
103456143,54924424,22707294,1329000,0
103456213,54924424,22707304,0,1124000
103456213,54924424,22707304,0,1124000
103456214,54924123,22707304,0,1024361
103456214,54924123,22707304,0,1024361
103456215,54924923,22707304,1138361,0
103456215,54924923,22707304,1138361,0
103456216,49710492,22707304,1e+06,0
103456216,49710492,22707304,1e+06,0
103458009,54917305,22707737,0,1005000
103458010,54923387,22707737,995000,0
103458061,54921662,22707751,0,11001000
103458061,54921662,22707751,0,11001000
103458062,46529090,22707751,1e+06,0
103458062,46529090,22707751,1e+06,0
103458063,54925934,22707751,9991000,0
103458063,54925934,22707751,9991000,0
103458122,54923387,22707771,0,5867000
103458122,54923387,22707771,0,5867000
103458123,54925973,22707771,4857000,0
103458123,54925973,22707771,4857000,0
103458124,49435192,22707771,1e+06,0
103458124,49435192,22707771,1e+06,0
103458125,54924131,22707772,0,1123000
103458126,54921662,22707772,5500,0
103458127,54925976,22707772,1107500,0
103458140,54924870,22707777,0,1032500
103458141,54916396,22707777,5500,0
103458142,54925986,22707777,1017000,0
103458152,54916396,22707781,0,5336000
103458152,54916396,22707781,0,5336000
103458153,49435647,22707781,2e+06,0
103458153,49435647,22707781,2e+06,0
103458154,54925994,22707781,3326000,0
103458154,54925994,22707781,3326000,0
103458379,54925994,22707837,0,3326000
103458379,54925994,22707837,0,3326000
103458380,49604329,22707837,2e+06,0
103458380,49604329,22707837,2e+06,0
103458381,54926115,22707837,1316000,0
103458381,54926115,22707837,1316000,0
103459747,54925986,22708114,0,1017000
103459747,54925986,22708114,0,1017000
103459748,54925994,22708114,5500,0
103459748,54925994,22708114,5500,0
103459749,54926803,22708114,1001500,0
103459749,54926803,22708114,1001500,0
103459790,54925973,22708128,0,4857000
103459790,54925973,22708128,0,4857000
103459791,50989805,22708128,3e+06,0
103459791,50989805,22708128,3e+06,0
103459792,54926831,22708128,1847000,0
103459792,54926831,22708128,1847000,0
103459853,54925976,22708149,0,1107500
103459854,54926872,22708149,1092000,0
103459855,54925973,22708149,5500,0
103460661,54905187,22708337,0,5500
103460661,54905187,22708337,0,5500
103460662,54905926,22708337,0,5500
103460662,54905926,22708337,0,5500
103460663,54920369,22708337,0,5500
103460663,54920369,22708337,0,5500
103460664,54921635,22708337,0,5500
103460664,54921635,22708337,0,5500
103460665,54916896,22708337,0,5500
103460665,54916896,22708337,0,5500
103460666,54919061,22708337,0,5500
103460666,54919061,22708337,0,5500
103460667,54915075,22708337,0,5500
103460667,54915075,22708337,0,5500
103460668,54924923,22708337,0,1138361
103460668,54924923,22708337,0,1138361
103460669,54926831,22708337,0,1847000
103460669,54926831,22708337,0,1847000
103460670,54927247,22708337,1003861,0
103460670,54927247,22708337,1003861,0
103460671,50303368,22708337,2e+06,0
103460671,50303368,22708337,2e+06,0
103461549,54925934,22708502,0,9991000
103461549,54925934,22708502,0,9991000
103461550,54927832,22708502,7981000,0
103461550,54927832,22708502,7981000,0
103461551,50303368,22708502,2e+06,0
103461551,50303368,22708502,2e+06,0
103461573,54921762,22708510,0,1150000
103461574,54925934,22708510,5500,0
103461575,54927849,22708510,1134500,0
103461576,54926872,22708511,0,1092000
103461577,54905187,22708511,5500,0
103461578,54927851,22708511,1076500,0
103463041,54920367,22708743,0,69420000
103463041,54920367,22708743,0,69420000
103463042,54928387,22708743,66410000,0
103463042,54928387,22708743,66410000,0
103463043,52034728,22708743,3e+06,0
103463043,52034728,22708743,3e+06,0
103463095,54927832,22708761,0,7981000
103463095,54927832,22708761,0,7981000
103463096,50672271,22708761,3e+06,0
103463096,50672271,22708761,3e+06,0
103463097,54928424,22708761,4971000,0
103463097,54928424,22708761,4971000,0
103463122,54927851,22708770,0,1076500
103463123,54928441,22708770,1061000,0
103463124,54920367,22708770,5500,0
103463186,54921829,22708788,0,1315000
103463186,54921829,22708788,0,1315000
103463187,50727409,22708788,0,3e+06
103463187,50727409,22708788,0,3e+06
103463188,54928477,22708788,1099000,0
103463188,54928477,22708788,1099000,0
103463189,54927832,22708788,3206000,0
103463189,54927832,22708788,3206000,0
103464670,54928424,22709176,0,4971000
103464670,54928424,22709176,0,4971000
103464671,49435649,22709176,3e+06,0
103464671,49435649,22709176,3e+06,0
103464672,54929296,22709176,1961000,0
103464672,54929296,22709176,1961000,0
103464676,54928441,22709178,0,1061000
103464677,54929299,22709178,1045500,0
103464678,54923387,22709178,5500,0
103464818,50727409,22709220,0,3e+06
103464818,50727409,22709220,0,3e+06
103464819,49435649,22709220,0,3e+06
103464819,49435649,22709220,0,3e+06
103464820,52034728,22709220,0,1e+06
103464820,52034728,22709220,0,1e+06
103464821,54928424,22709220,5867000,0
103464821,54928424,22709220,5867000,0
103464822,54929385,22709220,1123000,0
103464822,54929385,22709220,1123000,0
103464823,54923387,22709221,0,995000
103464823,54923387,22709221,0,995000
103464824,54924424,22709221,0,1329000
103464824,54924424,22709221,0,1329000
103464825,54927247,22709221,0,1003861
103464825,54927247,22709221,0,1003861
103464826,54926115,22709221,0,1316000
103464826,54926115,22709221,0,1316000
103464827,54929386,22709221,1633861,0
103464827,54929386,22709221,1633861,0
103464828,50303732,22709221,3e+06,0
103464828,50303732,22709221,3e+06,0
103467461,54929299,22709399,0,1045500
103467462,54931701,22709399,1030000,0
103467463,54916393,22709399,5500,0
103467850,54916393,22709453,0,5500
103467850,54916393,22709453,0,5500
103467851,54917263,22709453,0,5500
103467851,54917263,22709453,0,5500
103467852,54916871,22709453,0,5500
103467852,54916871,22709453,0,5500
103467853,54900403,22709453,0,5500
103467853,54900403,22709453,0,5500
103467854,54919816,22709453,0,5500
103467854,54919816,22709453,0,5500
103467855,54921600,22709453,0,5500
103467855,54921600,22709453,0,5500
103467856,54913664,22709453,0,5500
103467856,54913664,22709453,0,5500
103467857,54898468,22709453,0,5500
103467857,54898468,22709453,0,5500
103467858,54912311,22709453,0,5500
103467858,54912311,22709453,0,5500
103467859,54911118,22709453,0,5500
103467859,54911118,22709453,0,5500
103467860,54909346,22709453,0,5500
103467860,54909346,22709453,0,5500
103467861,54929296,22709453,0,1961000
103467861,54929296,22709453,0,1961000
103467862,50303732,22709453,1e+06,0
103467862,50303732,22709453,1e+06,0
103467863,54931821,22709453,1001500,0
103467863,54931821,22709453,1001500,0
103469141,54928387,22709794,0,66410000
103469141,54928387,22709794,0,66410000
103469142,49604329,22709794,2e+06,0
103469142,49604329,22709794,2e+06,0
103469143,54932526,22709794,64400000,0
103469143,54932526,22709794,64400000,0
103470773,54931701,22710204,0,1030000
103470773,54931701,22710204,0,1030000
103470774,54933385,22710204,1014500,0
103470774,54933385,22710204,1014500,0
103470775,54928387,22710204,5500,0
103470775,54928387,22710204,5500,0
103470827,54928477,22710222,0,1099000
103470828,54933421,22710222,1083500,0
103470829,54929386,22710222,5500,0
103470938,54929386,22710250,0,1633861
103470938,54929386,22710250,0,1633861
103470939,54931821,22710250,0,1001500
103470939,54931821,22710250,0,1001500
103470940,54933490,22710250,1625361,0
103470940,54933490,22710250,1625361,0
103470941,49710492,22710250,1e+06,0
103470941,49710492,22710250,1e+06,0
103477803,54932526,22711943,0,64400000
103477803,54932526,22711943,0,64400000
103477804,54937214,22711943,63390000,0
103477804,54937214,22711943,63390000,0
103477805,50672271,22711943,1e+06,0
103477805,50672271,22711943,1e+06,0
103477815,54906465,22711947,0,1689000
103477815,54906465,22711947,0,1689000
103477816,54937222,22711947,1673500,0
103477816,54937222,22711947,1673500,0
103477817,54937223,22711947,5500,0
103477817,54937223,22711947,5500,0
103477824,54933490,22711950,0,1625361
103477824,54933490,22711950,0,1625361
103477825,54937228,22711950,615361,0
103477825,54937228,22711950,615361,0
103477826,50672214,22711950,1e+06,0
103477826,50672214,22711950,1e+06,0
103477971,54906480,22711998,0,1327000
103477971,54906480,22711998,0,1327000
103477972,54937324,22711998,1311500,0
103477972,54937324,22711998,1311500,0
103477973,54937214,22711998,5500,0
103477973,54937214,22711998,5500,0
103477986,54924900,22712003,0,1661000
103477986,54924900,22712003,0,1661000
103477987,54937334,22712003,5500,0
103477987,54937334,22712003,5500,0
103477988,54937335,22712003,1645500,0
103477988,54937335,22712003,1645500,0
103477989,54927832,22712004,0,3206000
103477989,54927832,22712004,0,3206000
103477990,49710492,22712004,2e+06,0
103477990,49710492,22712004,2e+06,0
103477991,54937337,22712004,1196000,0
103477991,54937337,22712004,1196000,0
103477998,54927849,22712007,0,1134500
103477998,54927849,22712007,0,1134500
103477999,54937342,22712007,1119000,0
103477999,54937342,22712007,1119000,0
103478000,54937337,22712007,5500,0
103478000,54937337,22712007,5500,0
103478001,54929385,22712008,0,1123000
103478002,54937344,22712008,1107500,0
103478003,54927832,22712008,5500,0
103478025,54933421,22712016,0,1083500
103478026,54928424,22712016,5500,0
103478027,54937361,22712016,1068000,0
103478043,54937214,22712022,0,63390000
103478043,54937214,22712022,0,63390000
103478044,50303368,22712022,1e+06,0
103478044,50303368,22712022,1e+06,0
103478045,54937334,22712022,62380000,0
103478045,54937334,22712022,62380000,0
103478046,54937334,22712023,0,62380000
103478046,54937334,22712023,0,62380000
103478047,54937223,22712023,61370000,0
103478047,54937223,22712023,61370000,0
103478048,50303368,22712023,1e+06,0
103478048,50303368,22712023,1e+06,0
103478049,54937223,22712024,0,61370000
103478049,54937223,22712024,0,61370000
103478050,54937376,22712024,59360000,0
103478050,54937376,22712024,59360000,0
103478051,49435649,22712024,2e+06,0
103478051,49435649,22712024,2e+06,0
103478052,54937376,22712025,0,59360000
103478052,54937376,22712025,0,59360000
103478053,54937378,22712025,57350000,0
103478053,54937378,22712025,57350000,0
103478054,50672214,22712025,2e+06,0
103478054,50672214,22712025,2e+06,0
103478067,54937378,22712030,0,57350000
103478067,54937378,22712030,0,57350000
103478068,54937388,22712030,55340000,0
103478068,54937388,22712030,55340000,0
103478069,49604329,22712030,2e+06,0
103478069,49604329,22712030,2e+06,0
103478145,54928424,22712056,0,5867000
103478145,54928424,22712056,0,5867000
103478146,54937440,22712056,2857000,0
103478146,54937440,22712056,2857000,0
103478147,49435649,22712056,3e+06,0
103478147,49435649,22712056,3e+06,0
103478262,54937388,22712095,0,55340000
103478262,54937388,22712095,0,55340000
103478263,50303732,22712095,1e+06,0
103478263,50303732,22712095,1e+06,0
103478264,54937519,22712095,54330000,0
103478264,54937519,22712095,54330000,0
103478265,54937519,22712096,0,54330000
103478265,54937519,22712096,0,54330000
103478266,46529090,22712096,2e+06,0
103478266,46529090,22712096,2e+06,0
103478267,54937521,22712096,52320000,0
103478267,54937521,22712096,52320000,0
103478321,50989805,22712113,0,3e+06
103478321,50989805,22712113,0,3e+06
103478322,54937553,22712113,1852000,0
103478322,54937553,22712113,1852000,0
103478323,54933490,22712113,1138000,0
103478323,54933490,22712113,1138000,0
103478377,50303368,22712132,0,2e+06
103478377,50303368,22712132,0,2e+06
103478378,54937388,22712132,5500,0
103478378,54937388,22712132,5500,0
103478379,54937591,22712132,1984500,0
103478379,54937591,22712132,1984500,0
103478398,52090595,22712140,0,3e+06
103478398,52090595,22712140,0,3e+06
103478399,54937603,22712140,1928000,0
103478399,54937603,22712140,1928000,0
103478400,54932526,22712140,1062000,0
103478400,54932526,22712140,1062000,0
103478761,54937337,22712211,0,1196000
103478761,54937337,22712211,0,1196000
103478762,54937440,22712211,0,2857000
103478762,54937440,22712211,0,2857000
103478763,54937765,22712211,1043000,0
103478763,54937765,22712211,1043000,0
103478764,50303732,22712211,3e+06,0
103478764,50303732,22712211,3e+06,0
103478876,50672271,22712231,0,3e+06
103478876,50672271,22712231,0,3e+06
103478877,50672214,22712231,0,1e+06
103478877,50672214,22712231,0,1e+06
103478878,54937804,22712231,1704000,0
103478878,54937804,22712231,1704000,0
103478879,54937376,22712231,2286000,0
103478879,54937376,22712231,2286000,0
103478992,49435192,22712251,0,2e+06
103478992,49435192,22712251,0,2e+06
103478993,54933385,22712251,0,1014500
103478993,54933385,22712251,0,1014500
103478994,50672271,22712251,0,2e+06
103478994,50672271,22712251,0,2e+06
103478995,54937519,22712251,4002000,0
103478995,54937519,22712251,4002000,0
103478996,54937842,22712251,1002500,0
103478996,54937842,22712251,1002500,0
103479025,50727409,22712258,0,3e+06
103479025,50727409,22712258,0,3e+06
103479026,49604329,22712258,0,1e+06
103479026,49604329,22712258,0,1e+06
103479027,50989805,22712258,0,3e+06
103479027,50989805,22712258,0,3e+06
103479028,54937854,22712258,1654000,0
103479028,54937854,22712258,1654000,0
103479029,54937378,22712258,5336000,0
103479029,54937378,22712258,5336000,0
103480936,54937521,22712742,0,52320000
103480936,54937521,22712742,0,52320000
103480937,50672271,22712742,1e+06,0
103480937,50672271,22712742,1e+06,0
103480938,54938863,22712742,51310000,0
103480938,54938863,22712742,51310000,0
103480989,49435647,22712760,0,3e+06
103480989,49435647,22712760,0,3e+06
103480990,54937521,22712760,1062000,0
103480990,54937521,22712760,1062000,0
103480991,54938898,22712760,1928000,0
103480991,54938898,22712760,1928000,0
103482188,54937361,22713017,0,1068000
103482188,54937361,22713017,0,1068000
103482189,54939493,22713017,1052500,0
103482189,54939493,22713017,1052500,0
103482190,54938863,22713017,5500,0
103482190,54938863,22713017,5500,0
103482218,54938863,22713027,0,51310000
103482218,54938863,22713027,0,51310000
103482219,54939513,22713027,49300000,0
103482219,54939513,22713027,49300000,0
103482220,52090595,22713027,2e+06,0
103482220,52090595,22713027,2e+06,0
103483063,54939513,22713286,0,49300000
103483063,54939513,22713286,0,49300000
103483064,50727409,22713286,1e+06,0
103483064,50727409,22713286,1e+06,0
103483065,54940031,22713286,48290000,0
103483065,54940031,22713286,48290000,0
103484442,54937344,22713618,0,1107500
103484442,54937344,22713618,0,1107500
103484443,54940716,22713618,1092000,0
103484443,54940716,22713618,1092000,0
103484444,54932526,22713618,5500,0
103484444,54932526,22713618,5500,0
103484481,54937519,22713631,0,4002000
103484481,54937519,22713631,0,4002000
103484482,46529090,22713631,2e+06,0
103484482,46529090,22713631,2e+06,0
103484483,54940743,22713631,1992000,0
103484483,54940743,22713631,1992000,0
103484543,50989805,22713652,0,3e+06
103484543,50989805,22713652,0,3e+06
103484544,54940783,22713652,1764000,0
103484544,54940783,22713652,1764000,0
103484545,54939513,22713652,1226000,0
103484545,54939513,22713652,1226000,0
103484661,54932526,22713679,0,1062000
103484661,54932526,22713679,0,1062000
103484662,54933490,22713679,0,1138000
103484662,54933490,22713679,0,1138000
103484663,54937765,22713679,0,1043000
103484663,54937765,22713679,0,1043000
103484664,54940845,22713679,1233000,0
103484664,54940845,22713679,1233000,0
103484665,52090595,22713679,2e+06,0
103484665,52090595,22713679,2e+06,0
103484680,46529090,22713682,0,2e+06
103484680,46529090,22713682,0,2e+06
103484681,54937342,22713682,0,1119000
103484681,54937342,22713682,0,1119000
103484682,49435647,22713682,0,2e+06
103484682,49435647,22713682,0,2e+06
103484683,54937519,22713682,4002000,0
103484683,54937519,22713682,4002000,0
103484684,54940852,22713682,1107000,0
103484684,54940852,22713682,1107000,0
103484721,49435649,22713690,0,3e+06
103484721,49435649,22713690,0,3e+06
103484722,49604329,22713690,0,2e+06
103484722,49604329,22713690,0,2e+06
103484723,50303732,22713690,0,3e+06
103484723,50303732,22713690,0,3e+06
103484724,54939493,22713690,0,1052500
103484724,54939493,22713690,0,1052500
103484725,54940866,22713690,1038500,0
103484725,54940866,22713690,1038500,0
103484726,54927832,22713690,8004000,0
103484726,54927832,22713690,8004000,0
103484784,54927832,22713695,0,5500
103484784,54927832,22713695,0,5500
103484785,54911175,22713695,0,5500
103484785,54911175,22713695,0,5500
103484786,54915695,22713695,0,5500
103484786,54915695,22713695,0,5500
103484787,54925934,22713695,0,5500
103484787,54925934,22713695,0,5500
103484788,54937214,22713695,0,5500
103484788,54937214,22713695,0,5500
103484789,54925973,22713695,0,5500
103484789,54925973,22713695,0,5500
103484790,54902671,22713695,0,5500
103484790,54902671,22713695,0,5500
103484791,54923387,22713695,0,5500
103484791,54923387,22713695,0,5500
103484792,54937223,22713695,0,5500
103484792,54937223,22713695,0,5500
103484793,54920367,22713695,0,5500
103484793,54920367,22713695,0,5500
103484794,54915810,22713695,0,5500
103484794,54915810,22713695,0,5500
103484795,54920720,22713695,0,5500
103484795,54920720,22713695,0,5500
103484796,54925994,22713695,0,5500
103484796,54925994,22713695,0,5500
103484797,54907298,22713695,0,5500
103484797,54907298,22713695,0,5500
103484798,54911203,22713695,0,5500
103484798,54911203,22713695,0,5500
103484799,54929386,22713695,0,5500
103484799,54929386,22713695,0,5500
103484800,54915698,22713695,0,5500
103484800,54915698,22713695,0,5500
103484801,54905187,22713695,0,5500
103484801,54905187,22713695,0,5500
103484802,54937337,22713695,0,5500
103484802,54937337,22713695,0,5500
103484803,54937376,22713695,0,2286000
103484803,54937376,22713695,0,2286000
103484804,54937388,22713695,0,5500
103484804,54937388,22713695,0,5500
103484805,54937334,22713695,0,5500
103484805,54937334,22713695,0,5500
103484806,54921662,22713695,0,5500
103484806,54921662,22713695,0,5500
103484807,54928424,22713695,0,5500
103484807,54928424,22713695,0,5500
103484808,54917328,22713695,0,5500
103484808,54917328,22713695,0,5500
103484809,54928387,22713695,0,5500
103484809,54928387,22713695,0,5500
103484810,54911594,22713695,0,5500
103484810,54911594,22713695,0,5500
103484811,54916396,22713695,0,5500
103484811,54916396,22713695,0,5500
103484812,54916393,22713695,0,5500
103484812,54916393,22713695,0,5500
103484813,54937228,22713695,0,615361
103484813,54937228,22713695,0,615361
103484814,54940875,22713695,1005361,0
103484814,54940875,22713695,1005361,0
103484815,49435647,22713695,2e+06,0
103484815,49435647,22713695,2e+06,0
103486908,54940866,22714257,0,1038500
103486909,54937521,22714257,5500,0
103486910,54942057,22714257,1023000,0
103486981,54940845,22714276,0,1233000
103486981,54940845,22714276,0,1233000
103486982,54940743,22714276,0,1992000
103486982,54940743,22714276,0,1992000
103486983,50727409,22714276,2e+06,0
103486983,50727409,22714276,2e+06,0
103486984,54942102,22714276,1215000,0
103486984,54942102,22714276,1215000,0
103486985,54937521,22714277,0,1062000
103486985,54937521,22714277,0,1062000
103486986,54940875,22714277,0,1005361
103486986,54940875,22714277,0,1005361
103486987,49604329,22714277,1e+06,0
103486987,49604329,22714277,1e+06,0
103486988,54942104,22714277,1057361,0
103486988,54942104,22714277,1057361,0
103487005,54937335,22714282,0,1645500
103487005,54937335,22714282,0,1645500
103487006,50303368,22714282,0,2e+06
103487006,50303368,22714282,0,2e+06
103487007,54942113,22714282,1173500,0
103487007,54942113,22714282,1173500,0
103487008,54940845,22714282,2462000,0
103487008,54940845,22714282,2462000,0
103489344,54940031,22714678,0,48290000
103489344,54940031,22714678,0,48290000
103489345,49435192,22714678,2e+06,0
103489345,49435192,22714678,2e+06,0
103489346,54943568,22714678,46280000,0
103489346,54943568,22714678,46280000,0
103489391,54937378,22714691,0,5336000
103489391,54937378,22714691,0,5336000
103489392,50303556,22714691,3e+06,0
103489392,50303556,22714691,3e+06,0
103489393,54943602,22714691,2326000,0
103489393,54943602,22714691,2326000,0
103489397,54940845,22714693,0,2462000
103489397,54940845,22714693,0,2462000
103489398,54943605,22714693,1452000,0
103489398,54943605,22714693,1452000,0
103489399,50672271,22714693,1e+06,0
103489399,50672271,22714693,1e+06,0
103492662,54940852,22715532,0,1107000
103492663,54945327,22715532,1091500,0
103492664,54943605,22715532,5500,0
103492746,54942057,22715560,0,1023000
103492746,54942057,22715560,0,1023000
103492747,54942104,22715560,5500,0
103492747,54942104,22715560,5500,0
103492748,54945384,22715560,1007500,0
103492748,54945384,22715560,1007500,0
103492809,50303732,22715577,0,3e+06
103492809,50303732,22715577,0,3e+06
103492810,54940845,22715577,1062000,0
103492810,54940845,22715577,1062000,0
103492811,54945419,22715577,1928000,0
103492811,54945419,22715577,1928000,0
103492896,54943605,22715597,0,1452000
103492896,54943605,22715597,0,1452000
103492897,54943602,22715597,0,2326000
103492897,54943602,22715597,0,2326000
103492898,54945463,22715597,1768000,0
103492898,54945463,22715597,1768000,0
103492899,49435647,22715597,2e+06,0
103492899,49435647,22715597,2e+06,0
103492937,54942104,22715608,0,1057361
103492937,54942104,22715608,0,1057361
103492938,54942102,22715608,0,1215000
103492938,54942102,22715608,0,1215000
103492939,49435649,22715608,1e+06,0
103492939,49435649,22715608,1e+06,0
103492940,54945486,22715608,1262361,0
103492940,54945486,22715608,1262361,0
103492996,54922380,22715618,0,1010000
103492996,54922380,22715618,0,1010000
103492997,52090595,22715618,0,2e+06
103492997,52090595,22715618,0,2e+06
103492998,54945507,22715618,1e+06,0
103492998,54945507,22715618,1e+06,0
103492999,54940031,22715618,2e+06,0
103492999,54940031,22715618,2e+06,0
103493121,50303368,22715648,0,3e+06
103493121,50303368,22715648,0,3e+06
103493122,50303368,22715648,0,2e+06
